merchant,category,amt,city,state,lat,long,city_pop,job,merch_lat,merch_long,is_fraud,transaction_year,transaction_month,transaction_day,transaction_hour,age
"""Baumbach, Strosin and Nicolas""",shopping_pos,4.26,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",35.758889,-106.531462,0,2019,1,20,20,31
Bins-Tillman,entertainment,96.38,Mound City,MO,40.1362,-95.2138,1631,Architect,39.711133,-94.404426,0,2019,1,20,20,66
Barton LLC,kids_pets,112.38,Sun City,CA,33.7467,-117.1721,54287,"""Designer, exhibition/display""",33.691685,-117.539755,0,2019,1,20,20,47
"""Yost, Schamberger and Windle""",kids_pets,107.09,Vancouver,WA,45.6892,-122.6616,299480,Teaching laboratory technician,44.844678,-122.903243,0,2019,1,20,20,34
Beer-Jast,kids_pets,190.03,High Rolls Mountain Park,NM,32.9396,-105.8189,899,Naval architect,33.806861,-105.472015,0,2019,1,20,20,52
Schiller Lt,personal_care,12.13,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",47.396496,-122.345589,0,2019,1,20,20,35
McGlynn-Heathcote,misc_net,108.67,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,46.603642,-117.495764,0,2019,1,20,20,20
Schulist Lt,food_dining,1.87,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",48.455902,-121.511432,0,2019,1,20,20,35
"""Ruecker, Beer and Collie""",shopping_net,418.83,Hooper,NE,41.6414,-96.5232,1745,"""Engineer, automotive""",42.418806,-96.360347,0,2019,1,20,20,46
Weimann-Lockman,kids_pets,19.6,Newhall,CA,34.3795,-118.523,34882,Health physicist,34.990867,-118.49498,0,2019,1,20,20,48
Weber and Sons,food_dining,58.04,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,45.407584,-122.755193,0,2019,1,20,20,37
"""Runte, Green and Em""",health_fitness,29.9,Espanola,NM,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,36.397674,-106.32047,0,2019,1,20,20,47
"""Medhurst, Cartwright and Ebert""",personal_care,6.48,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,34.196357,-117.297427,0,2019,1,20,20,46
Pollich LLC,home,76.67,Luray,MO,40.4931,-91.8912,519,Town planner,40.295719,-91.397225,0,2019,1,20,20,53
Watsica LLC,personal_care,219.34,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",49.169689,-122.433407,0,2019,1,20,20,35
Abernathy and Sons,food_dining,64.86,Fort Washakie,WY,43.0048,-108.8964,1645,Freight forwarder,42.613087,-108.492546,0,2019,1,20,20,43
Cruickshank-Mills,entertainment,50.86,Mesa,ID,44.6255,-116.4493,129,Cartographer,44.356983,-116.415754,0,2019,1,20,20,54
Ebert-Daugherty,travel,9.31,Manville,WY,42.73,-104.7024,241,Educational psychologist,43.064923,-104.472394,0,2019,1,20,20,39
Treutel-King,travel,5.28,Cascade Locks,OR,45.671,-121.8686,1288,Barrister,46.504832,-121.68543,0,2019,1,20,20,83
Champlin and Sons,home,40.93,Sacramento,CA,38.6865,-121.3494,757530,Soil scientist,39.389113,-121.991285,0,2019,1,20,21,53
"""Bins, Balistreri and Beatty""",shopping_pos,185.88,Tekoa,WA,47.2271,-117.0819,895,Clothing/textile technologist,46.231364,-117.583581,0,2019,1,20,21,20
"""Conroy, Balistreri and Gorczany""",health_fitness,144.01,Napa,CA,38.4549,-122.2564,94014,Airline pilot,39.397775,-122.314654,0,2019,1,20,21,34
Altenwerth-Kilback,home,64.45,Westerville,NE,41.4193,-99.3844,73,Product designer,42.202908,-99.938214,0,2019,1,20,21,84
Lynch Lt,shopping_pos,3.6,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,43.446422,-107.953431,0,2019,1,20,21,33
Friesen Lt,health_fitness,47.19,Indian Wells,CA,33.7163,-116.3381,4677,Learning mentor,33.158395,-116.6008,0,2019,1,20,21,64
Larson-Moen,entertainment,46.91,Fields Landing,CA,40.7268,-124.2174,276,"""Scientist, audiological""",41.608267,-124.764095,0,2019,1,20,21,90
"""Dare, Fritsch and Zboncak""",health_fitness,76.97,Santa Monica,CA,34.0287,-118.4924,92043,"""Civil engineer, contracting""",33.912334,-118.181708,0,2019,1,20,21,58
Medhurst PLC,shopping_net,38.88,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,39.924677,-95.006234,0,2019,1,20,21,32
Bernier and Sons,kids_pets,101.07,Parks,AZ,35.2563,-111.95,759,"""Geologist, engineering""",34.682851,-111.527433,0,2019,1,20,21,62
Abernathy and Sons,food_dining,72.42,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,38.81981,-94.370451,0,2019,1,20,21,69
Bechtelar-Rippin,food_dining,17.7,Wales,AK,64.7556,-165.6723,145,"""Administrator, education""",65.047684,-165.767681,0,2019,1,20,21,80
Dibbert and Sons,entertainment,19.83,Ballwin,MO,38.577,-90.5255,92608,"""Engineer, communications""",39.141578,-90.846552,0,2019,1,20,21,18
Beier and Sons,home,9.21,Red River,NM,36.6659,-105.4694,606,"""Surveyor, land/geomatics""",37.384288,-104.901749,0,2019,1,20,21,31
Jast-McDermott,shopping_pos,4.62,Redford,MO,37.3272,-91.0243,241,Investment analyst,36.909082,-90.338897,0,2019,1,20,22,45
Little-Gleichne,travel,8.31,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,49.566087,-117.70504,0,2019,1,20,22,41
Bernier and Sons,kids_pets,19.71,Blairsden-Graeagle,CA,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),39.319513,-120.53278,0,2019,1,20,22,52
"""Moore, Williamson and Emmerich""",home,25.8,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,32.671069,-117.592244,0,2019,1,20,22,50
"""Hintz, Bauch and Smith""",health_fitness,54.66,Howells,NE,41.6964,-96.9858,1063,Research scientist (maths),40.776042,-96.159003,0,2019,1,20,22,91
Lynch-Moh,travel,3.98,Greenview,CA,41.5403,-122.9366,308,Call centre manager,41.239928,-123.31048,0,2019,1,20,22,61
Waelchi Inc,kids_pets,53.25,Parker Dam,CA,34.298,-114.156,126,Marketing executive,34.577556,-114.411675,0,2019,1,20,22,27
Connelly-Carte,home,30.01,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,44.110668,-116.017413,0,2019,1,20,22,48
Leannon-Nikolaus,travel,8.74,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",38.191047,-108.994221,0,2019,1,20,22,32
Metz-Boehm,shopping_pos,7.98,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,48.877347,-118.153776,0,2019,1,20,22,41
"""Boehm, Predovic and Reinge""",misc_pos,137.91,Wheaton,MO,36.7651,-94.0492,760,Production manager,36.28687,-94.140759,0,2019,1,20,22,34
Graham and Sons,health_fitness,22.75,Roseland,NE,40.4591,-98.5551,463,"""Nurse, mental health""",40.259017,-99.449781,0,2019,1,20,22,71
"""Parker, Nolan and Trantow""",entertainment,152.29,Vancouver,WA,45.6892,-122.6616,299480,Teaching laboratory technician,45.672575,-122.669395,0,2019,1,20,22,34
Berge-Ullrich,home,6.78,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",38.330667,-110.375355,0,2019,1,20,22,32
"""Langosh, Wintheiser and Hyatt""",food_dining,66.53,Superior,AZ,33.2887,-111.0985,2872,Petroleum engineer,32.64289,-110.755193,0,2019,1,20,22,32
"""Larkin, Stracke and Greenfelde""",entertainment,4.39,Napa,CA,38.4549,-122.2564,94014,Airline pilot,37.485998,-122.01653,0,2019,1,20,22,34
Tromp Group,travel,3.19,Norwalk,CA,33.9056,-118.0818,105549,Firefighter,34.85876,-117.580457,0,2019,1,20,22,46
Renner Lt,home,32.84,Spirit Lake,ID,47.9657,-116.868,4161,Production manager,47.665602,-115.926681,0,2019,1,20,22,62
Roob-Okunev,health_fitness,88.43,Red River,NM,36.6659,-105.4694,606,"""Surveyor, land/geomatics""",37.331811,-105.560405,0,2019,1,20,23,31
Stiedemann Lt,food_dining,73.04,Santa Monica,CA,34.0287,-118.4924,92043,"""Civil engineer, contracting""",33.218153,-119.055902,0,2019,1,20,23,58
Harris Group,food_dining,1.86,Redford,MO,37.3272,-91.0243,241,Investment analyst,36.552028,-90.072235,0,2019,1,20,23,45
Price Inc,shopping_net,9.21,Crownpoint,NM,35.7206,-108.0271,5662,IT consultant,35.547967,-107.46102,0,2019,1,20,23,30
"""Cole, Hills and Jewess""",home,57.55,San Diego,CA,32.7185,-117.1593,1241364,Comptroller,32.909317,-116.611491,0,2019,1,20,23,32
"""Champlin, Rolfson and Connelly""",travel,6.28,Monitor,WA,47.4852,-120.4158,584,Medical technical officer,46.705824,-120.476586,0,2019,1,20,23,50
Beier and Sons,home,31.65,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,39.876327,-104.071554,0,2019,1,20,23,27
Adams-Barrows,health_fitness,150.66,Clarksville,MO,39.3465,-90.9362,1146,Exercise physiologist,40.334086,-91.35802,0,2019,1,20,23,90
Powlowski-Weimann,food_dining,16.27,Crownpoint,NM,35.7206,-108.0271,5662,IT consultant,36.182171,-108.377265,0,2019,1,20,23,30
Pacocha-Weissnat,kids_pets,79.88,Burbank,WA,46.1966,-118.9017,3684,Musician,46.094245,-118.109775,0,2019,1,20,23,38
Haley Group,misc_pos,211.32,Hawthorne,CA,33.9143,-118.3493,93193,"""Editor, magazine features""",34.543344,-118.340323,0,2019,1,20,23,24
"""Hills, Hegmann and Schaefe""",health_fitness,231.88,Burbank,WA,46.1966,-118.9017,3684,Musician,46.972117,-119.322861,0,2019,1,20,23,38
Jast and Sons,food_dining,58.19,Cascade Locks,OR,45.671,-121.8686,1288,Barrister,46.656576,-121.193402,0,2019,1,20,23,83
Schoen-Quigley,kids_pets,44.56,Portland,OR,45.5303,-122.7033,841711,"""Engineer, building services""",46.007675,-122.920076,0,2019,1,20,23,56
Jast and Sons,food_dining,10.5,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",34.224499,-105.145964,0,2019,1,20,23,31
Monahan-Mo,personal_care,103.82,Honokaa,HI,20.0827,-155.488,4878,Physiotherapist,20.171557,-154.803018,0,2019,1,20,23,53
Erdman-Schaden,personal_care,30.64,Colorado Springs,CO,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,39.780408,-103.754347,0,2019,1,20,23,27
Upton PLC,entertainment,13.07,Paauilo,HI,20.0271,-155.3697,1490,"""Scientist, research (maths)""",20.513584,-156.347996,0,2019,1,20,23,28
Roberts-Beahan,misc_pos,2.37,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",47.536722,-121.623859,0,2019,1,20,23,35
"""Baumbach, Hodkiewicz and Walsh""",shopping_pos,1.54,Jelm,WY,41.0539,-106.0763,100,Public librarian,41.011161,-106.897886,0,2019,1,20,23,45
Kuhn LLC,shopping_pos,4.28,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,49.87108,-117.769277,0,2019,1,20,23,41
Connelly-Carte,home,77.51,Alva,WY,44.6873,-104.4414,110,"""Administrator, local government""",45.053785,-104.690758,0,2019,1,20,23,46
Fahey Inc,kids_pets,52.51,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,40.451718,-106.025101,0,2019,1,20,23,41
Pacocha-Bauch,shopping_pos,104.63,Daly City,CA,37.6787,-122.478,107941,"""Buyer, industrial""",37.259052,-121.805059,0,2019,1,20,23,28
"""Cremin, Hamill and Reichel""",misc_pos,4.09,Roseland,NE,40.4591,-98.5551,463,"""Nurse, mental health""",41.018756,-98.177132,0,2019,1,21,0,71
O'Keefe-Hudson,grocery_pos,176.97,Lakeport,CA,39.047,-122.9328,11256,Podiatrist,38.56627,-122.504296,0,2019,1,21,0,47
Hintz-Bruen,grocery_net,95.01,Lowell,OR,43.921,-122.7806,1420,Systems analyst,43.144572,-123.550742,0,2019,1,21,0,54
Pacocha-O'Reilly,grocery_pos,208.05,Napa,CA,38.4549,-122.2564,94014,Airline pilot,38.856065,-121.432459,0,2019,1,21,0,34
"""Willms, Kris and Bergnaum""",shopping_pos,3.17,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,37.931917,-122.423239,0,2019,1,21,0,65
"""Reichert, Shanahan and Hayes""",shopping_net,22.54,Manley,NE,40.9207,-96.168,206,Human resources officer,40.34178,-95.824401,0,2019,1,21,0,52
Huels-Hahn,gas_transport,82.38,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,38.376703,-95.408183,0,2019,1,21,0,32
"""Bernier, Streich and Jewess""",grocery_net,33.79,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,48.575319,-118.32814,0,2019,1,21,0,41
Corwin-Collins,gas_transport,81.6,Greenview,CA,41.5403,-122.9366,308,Call centre manager,42.13932,-122.219015,0,2019,1,21,0,61
Ortiz Group,grocery_net,49.72,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",34.469748,-106.552973,0,2019,1,21,0,31
Conroy-Cruickshank,gas_transport,76.97,Eugene,OR,44.0385,-123.0614,191096,"""Scientist, physiological""",43.466111,-123.521729,0,2019,1,21,0,55
"""Yost, Block and Koepp""",misc_pos,26.77,Kissee Mills,MO,36.6704,-93.0377,1201,"""Engineer, agricultural""",36.94764,-92.570175,0,2019,1,21,0,39
"""Schumm, Bauch and Ondrick""",grocery_pos,123.2,Meredith,CO,39.3199,-106.6596,61,Public relations account executive,39.8989,-107.021149,0,2019,1,21,0,80
Dibbert-Green,entertainment,84.49,Westerville,NE,41.4193,-99.3844,73,Product designer,41.566867,-99.268533,0,2019,1,21,0,84
Corwin-Collins,gas_transport,61.08,Westerville,NE,41.4193,-99.3844,73,Product designer,41.242779,-98.519752,0,2019,1,21,0,84
Bailey-Mo,grocery_pos,79.33,Red River,NM,36.6659,-105.4694,606,"""Surveyor, land/geomatics""",37.44535,-104.900897,0,2019,1,21,0,31
"""Turner, Ruecker and Parisian""",misc_pos,31.46,Parker Dam,CA,34.298,-114.156,126,Marketing executive,34.245668,-113.256253,0,2019,1,21,0,27
Conroy Lt,shopping_pos,7.55,Spirit Lake,ID,47.9657,-116.868,4161,Production manager,47.223771,-117.366851,0,2019,1,21,0,62
"""Stehr, Jewess and Schimmel""",misc_net,196.13,Carlotta,CA,40.507,-123.9743,1139,"""Therapist, occupational""",40.100628,-124.427893,0,2019,1,21,0,68
"""Bins, Balistreri and Beatty""",shopping_pos,4.29,Corona,CA,33.8419,-117.6043,233717,Wellsite geologist,33.499519,-116.661924,0,2019,1,21,0,53
Padberg-Welch,grocery_pos,109.16,Redford,MO,37.3272,-91.0243,241,Investment analyst,37.219233,-90.308454,0,2019,1,21,0,45
Hackett-Lueilwitz,grocery_pos,204.94,Independence,MO,39.1412,-94.3515,123373,"""Engineer, production""",39.713178,-95.18361,0,2019,1,21,1,27
"""Schumm, Bauch and Ondrick""",grocery_pos,106.77,Orient,WA,48.8878,-118.2105,149,Special educational needs teacher,48.16063,-118.341386,0,2019,1,21,1,41
"""Kutch, Hermiston and Farrell""",gas_transport,59.4,Meridian,ID,43.6498,-116.4306,84106,Intelligence analyst,43.258811,-115.943393,0,2019,1,21,1,48
Koss and Sons,gas_transport,72.8,Unionville,MO,40.4815,-92.9951,3805,"""Investment banker, corporate""",40.714222,-93.568791,0,2019,1,21,1,69
Luettgen PLC,gas_transport,82.02,Port Costa,CA,38.046,-122.1866,198,Armed forces training and education officer,38.661132,-122.135668,0,2019,1,21,1,60
McDermott-Weimann,grocery_pos,126.06,Ashford,WA,46.7531,-121.9898,759,Video editor,46.331294,-121.16751,0,2019,1,21,1,63
Block-Parisian,misc_net,139.4,Tomales,CA,38.2427,-122.9145,337,Occupational psychologist,38.899153,-122.720763,0,2019,1,21,1,65
"""Morissette, Weber and Wiegan""",grocery_net,64.15,Utica,MO,39.7417,-93.6289,271,Land/geomatics surveyor,40.25721,-93.43911,0,2019,1,21,1,47
"""Osinski, Ledner and Leuschke""",grocery_pos,134.04,Weeping Water,NE,40.8731,-96.1528,1517,Dealer,41.172418,-95.348307,0,2019,1,21,1,68
Lebsack and Sons,misc_net,4.11,Altonah,UT,40.3207,-110.436,302,"""Sales professional, IT""",40.968835,-111.400604,0,2019,1,21,1,29
Bednar Group,misc_net,51.43,June Lake,CA,37.7773,-119.0825,633,Health service manager,37.338928,-118.638409,0,2019,1,21,1,92
Funk Group,grocery_net,61.94,Moriarty,NM,34.9889,-106.0609,7268,"""Therapist, art""",34.063997,-105.995356,0,2019,1,21,1,31
Mayert Group,shopping_pos,9.2,Gardiner,OR,43.7857,-124.1437,260,"""Engineer, maintenance""",44.074772,-124.138915,0,2019,1,21,1,63
Rau and Sons,grocery_pos,121.02,Helm,CA,36.4992,-120.0936,123,Early years teacher,36.760588,-120.017844,0,2019,1,21,1,46
Torp-Labadie,gas_transport,56.87,Thompson,UT,38.9999,-109.615,46,"""Surveyor, minerals""",38.829043,-109.811453,0,2019,1,21,2,32
Bartoletti-Wunsch,gas_transport,67.82,Sixes,OR,42.825,-124.4409,217,Retail merchandiser,42.310188,-125.131913,0,2019,1,21,2,91
Deckow-O'Conne,grocery_pos,152.22,Wales,AK,64.7556,-165.6723,145,"""Administrator, education""",65.426393,-166.522522,0,2019,1,21,2,80
Haley Group,misc_pos,58.22,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,32.999876,-112.599645,0,2019,1,21,2,38
Keeling-Crist,misc_pos,141.09,Phoenix,AZ,33.5623,-112.0559,1312922,Contractor,34.310164,-112.96499,0,2019,1,21,2,38
Doyle Lt,grocery_pos,81.98,Hooper,NE,41.6414,-96.5232,1745,"""Engineer, automotive""",42.194911,-97.328913,0,2019,1,21,2,46
Funk Group,grocery_net,70.09,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,45.200178,-123.491868,0,2019,1,21,2,37
"""Wiza, Schaden and Stark""",misc_pos,45.12,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),40.752531,-110.820473,0,2019,1,21,2,38
"""Quitzon, Green and Bashirian""",shopping_pos,6.23,Luray,MO,40.4931,-91.8912,519,Town planner,40.003722,-92.450722,0,2019,1,21,2,53
Kutch LLC,gas_transport,59.56,Holstein,NE,40.4542,-98.6538,331,Telecommunications researcher,39.867618,-99.487955,0,2019,1,21,2,69
"""Johnston, Nikolaus and Maggio""",grocery_net,52.78,Sun City,CA,33.7467,-117.1721,54287,"""Designer, exhibition/display""",33.296026,-117.929882,0,2019,1,21,2,47
Conroy Lt,shopping_pos,5.0,Laguna Hills,CA,33.615,-117.7114,45303,Sales executive,34.408833,-116.937441,0,2019,1,21,2,50
Koepp-Witting,grocery_pos,157.11,Gardiner,OR,43.7857,-124.1437,260,"""Engineer, maintenance""",44.45595,-124.861881,0,2019,1,21,2,63
Trantow PLC,grocery_net,21.44,Redford,MO,37.3272,-91.0243,241,Investment analyst,37.754763,-91.829902,0,2019,1,21,3,45
Dicki Lt,grocery_net,25.61,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,38.768865,-93.429244,0,2019,1,21,3,31
"""Turner, Ruecker and Parisian""",misc_pos,40.43,Lowell,OR,43.921,-122.7806,1420,Systems analyst,44.586755,-122.718201,0,2019,1,21,3,54
Halvorson Group,misc_pos,8.71,Paradise Valley,AZ,33.5494,-111.9565,17047,Building surveyor,32.741701,-111.086618,0,2019,1,21,3,84
Reynolds-Schinne,misc_pos,35.17,Fiddletown,CA,38.5234,-120.6763,832,Immigration officer,37.546297,-120.182838,0,2019,1,21,3,32
Wiza LLC,misc_pos,6.61,Fields Landing,CA,40.7268,-124.2174,276,"""Scientist, audiological""",41.095653,-125.00474,0,2019,1,21,3,90
"""Raynor, Feest and Mille""",gas_transport,72.64,Fields Landing,CA,40.7268,-124.2174,276,"""Scientist, audiological""",40.836689,-123.448368,0,2019,1,21,3,90
"""Hayes, Marquardt and Dibbert""",misc_net,3.31,Gardiner,OR,43.7857,-124.1437,260,"""Engineer, maintenance""",44.424294,-124.857815,0,2019,1,21,3,63
Smitham-Schille,grocery_net,61.39,Littleton,CO,39.5994,-105.0044,320420,Water engineer,39.178441,-105.284528,0,2019,1,21,3,44
Dicki Lt,grocery_net,68.47,Laramie,WY,41.4247,-105.4781,35371,"""Pilot, airline""",42.117509,-105.374055,0,2019,1,21,3,31
Lockman Lt,grocery_pos,220.97,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,38.70829,-94.217063,0,2019,1,21,3,32
Stiedemann Inc,misc_pos,147.31,Burbank,WA,46.1966,-118.9017,3684,Musician,46.258152,-119.31703,0,2019,1,21,3,38
Bernhard Inc,gas_transport,45.93,Riverton,WY,43.0351,-108.2024,19408,"""Lecturer, higher education""",42.955555,-107.89642,0,2019,1,21,3,26
Emard Inc,gas_transport,65.8,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,39.243473,-90.236573,0,2019,1,21,3,34
Koss and Sons,gas_transport,76.19,Kent,OR,45.0838,-120.6649,60,Museum education officer,45.69276,-119.926571,0,2019,1,21,3,77
Barrows PLC,shopping_pos,124.24,Dumont,CO,39.7532,-105.6356,565,Mental health nurse,38.771758,-106.581987,0,2019,1,21,4,41
Ruecker Group,misc_net,1.02,San Diego,CA,33.0067,-117.069,1241364,Chartered public finance accountant,33.262882,-117.007446,0,2019,1,21,4,60
"""Kovacek, Dibbert and Ondrick""",grocery_pos,102.3,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",48.524427,-123.089953,0,2019,1,21,4,35
"""Bernier, Streich and Jewess""",grocery_net,107.89,Honokaa,HI,20.0827,-155.488,4878,Physiotherapist,20.185118,-156.172666,0,2019,1,21,4,53
Deckow-O'Conne,grocery_pos,79.55,Oakland,CA,37.7878,-122.1884,381459,Barista,37.174575,-123.114199,0,2019,1,21,4,45
DuBuque LLC,grocery_pos,122.82,Centerview,MO,38.7897,-93.8702,2368,Electronics engineer,39.767949,-94.443694,0,2019,1,21,4,30
Schmitt Lt,misc_net,195.82,Napa,CA,38.4549,-122.2564,94014,Airline pilot,39.32761,-122.468746,0,2019,1,21,4,34
"""Rowe, Batz and Goodwin""",grocery_pos,204.19,Lake Oswego,OR,45.4093,-122.6847,42817,Planning and development surveyor,45.195711,-123.453103,0,2019,1,21,4,37
McDermott-Weimann,grocery_pos,95.87,Mesa,ID,44.6255,-116.4493,129,Cartographer,44.835671,-117.032846,0,2019,1,21,4,54
Macejkovic-Lesch,shopping_pos,6.2,Santa Monica,CA,34.0287,-118.4924,92043,"""Civil engineer, contracting""",34.975384,-118.312839,0,2019,1,21,4,58
"""Goldner, Kovacek and Abbott""",grocery_pos,90.11,North Loup,NE,41.4972,-98.7858,509,"""Nurse, children's""",41.373192,-98.915273,0,2019,1,21,4,39
Mohr-Baye,shopping_net,3.96,Freedom,WY,43.0172,-111.0292,471,"""Education officer, museum""",42.628211,-110.044682,0,2019,1,21,4,52
Sporer Inc,gas_transport,40.91,Conway,WA,48.34,-122.3456,85,"""Research officer, political party""",49.329812,-122.700624,0,2019,1,21,4,35
"""Osinski, Ledner and Leuschke""",grocery_pos,103.91,Matthews,MO,36.7154,-89.6287,1019,Aeronautical engineer,36.653678,-89.006005,0,2019,1,21,4,40
Lynch Lt,shopping_pos,9.05,Fields Landing,CA,40.7268,-124.2174,276,"""Scientist, audiological""",41.213636,-125.029619,0,2019,1,21,4,90
